"gravity_x","gravity_y","id","label","part_of","source","year","category"
25,4,"L01045","viale","L01047","S141",1967,"generico_terrestre"
25,4,"L01046","sobborgo residenziale","L01047","S141",1967,"generico_terrestre"
25,3,"L01047","Contea","","S141",1967,"nominato_terrestre"
25,3,"L01048","New York","","S141",1967,"nominato_terrestre"
25,2,"L01049","Terra","","S142",1967,"nominato_non_terrestre"
25,4,"L01050","mare primordiale","","S142",1967,"generico_terrestre"
25,4,"L01051","vuoto","","S142",1967,"generico_terrestre"
25,4,"L01052","sabbia","","S142",1967,"generico_terrestre"
25,4,"L01053","oasi","","S142",1967,"generico_terrestre"
25,4,"L01054","palmeto","","S142",1967,"generico_terrestre"
25,4,"L01055","mare","","S143",1967,"generico_terrestre"
25,4,"L01056","fondali","","S143",1967,"generico_terrestre"
25,4,"L01057","fungaie","","S143",1967,"generico_terrestre"
25,4,"L01058","terre emerse","","S143",1967,"generico_terrestre"
25,4,"L01059","paludi","","S143",1967,"generico_terrestre"
25,4,"L01060","foresta","","S143",1967,"generico_terrestre"
25,4,"L01061","cella","L01062","S144",1967,"generico_terrestre"
25,3,"L01062","castello d'If","","S144",1967,"nominato_terrestre"
26,2,"L01063","Terra","","S145",1968,"nominato_non_terrestre"
26,3,"L01064","New York","L01063","S145",1968,"nominato_terrestre"
26,4,"L01065","grandi magazzini","L01064","S145",1968,"generico_terrestre"
26,4,"L01066","grattacielo","L01064","S145",1968,"generico_terrestre"
26,3,"L01067","Times Square","L01064","S145",1968,"nominato_terrestre"
26,4,"L01068","docks","L01064","S145",1968,"generico_terrestre"
26,3,"L01069","Central Park","L01064","S145",1968,"nominato_terrestre"
26,4,"L01070","cimitero d'automobili","L01064","S145",1968,"generico_terrestre"
26,3,"L01071","Fifth Avenue","L01064","S145",1968,"nominato_terrestre"
26,3,"L01072","Uptown","L01064","S145",1968,"nominato_terrestre"
26,3,"L01073","Broadway","L01064","S145",1968,"nominato_terrestre"
26,3,"L01074","Madison Square","L01064","S145",1968,"nominato_terrestre"
26,3,"L01075","Brooklyn","L01064","S145",1968,"nominato_terrestre"
26,4,"L01076","savane","L01063","S145",1968,"generico_terrestre"
26,4,"L01077","foreste","L01063","S145",1968,"generico_terrestre"
26,1,"L01078","cratere","L01063","S146",1968,"generico_non_terrestre"
26,2,"L01079","Terra","","S146",1968,"nominato_non_terrestre"
26,1,"L01080","terre interne","L01079","S146",1968,"generico_non_terrestre"
26,4,"L01081","vulcano","L01079","S146",1968,"generico_terrestre"
26,3,"L01082","Vesuvio","L01079","S146",1968,"nominato_terrestre"
26,3,"L01083","Ercolano","L01079","S146",1968,"nominato_terrestre"
26,4,"L01084","stanza","L01079","S146",1968,"generico_terrestre"
26,2,"L01085","Terra","","S147",1968,"nominato_non_terrestre"
26,5,"L01086","Halley","L01085","S147",1968,"inventato"
26,4,"L01087","mare","L01085","S147",1968,"generico_terrestre"
26,3,"L01088","Lancashire","L01085","S147",1968,"nominato_terrestre"
26,4,"L01089","casa","L01088","S147",1968,"generico_terrestre"
26,2,"L01090","Terra","","S148",1968,"nominato_non_terrestre"
27,4,"L01091","capitale","","S149",1969,"generico_terrestre"
27,4,"L01092","piazze","","S149",1969,"generico_terrestre"
27,4,"L01093","bar","","S149",1969,"generico_terrestre"
27,4,"L01094","scantinato","L01096","S149",1969,"generico_terrestre"
27,4,"L01095","vie","L01096","S149",1969,"generico_terrestre"
27,3,"L01096","Russia","","S149",1969,"nominato_terrestre"
27,4,"L01097","bosco","","V016",1969,"generico_terrestre"
27,4,"L01098","castello","","V016",1969,"generico_terrestre"
27,4,"L01099","sala","L01098","V016",1969,"generico_terrestre"
29,4,"L01100","balaustra","","S150",1971,"generico_terrestre"
29,4,"L01101","golfo","","S150",1971,"generico_terrestre"
30,4,"L01102","profumeria","","S151",1972,"generico_terrestre"
30,3,"L01103","Champs Elysèes","","S151",1972,"nominato_terrestre"
30,4,"L01104","galleria","","S151",1972,"generico_terrestre"
30,3,"L01105","Parigi","","S151",1972,"nominato_terrestre"
30,4,"L01106","savana","","S151",1972,"generico_terrestre"
30,4,"L01107","foresta","","S151",1972,"generico_terrestre"
30,4,"L01108","palude","","S151",1972,"generico_terrestre"
30,4,"L01109","erba","","S151",1972,"generico_terrestre"
30,4,"L01110","docks","L01119","S151",1972,"generico_terrestre"
30,4,"L01111","moquette","L01119","S151",1972,"generico_terrestre"
30,4,"L01112","saloni","L01113","S151",1972,"generico_terrestre"
30,3,"L01113","Faubourg Saint-Honoré","L01105","S151",1972,"nominato_terrestre"
30,3,"L01114","Bois de Boulogne","L01105","S151",1972,"nominato_terrestre"
30,4,"L01115","Passy","L01105","S151",1972,"generico_terrestre"
30,4,"L01116","palazzo","L01105","S151",1972,"generico_terrestre"
30,3,"L01117","Embankment","L01119","S151",1972,"nominato_terrestre"
30,4,"L01118","stanze","L01119","S151",1972,"generico_terrestre"
30,3,"L01119","Londra","","S151",1972,"nominato_terrestre"
30,3,"L01120","Impero (mongolo)","L01132","V018",1972,"nominato_terrestre"
30,5,"L01121","Diomira","L01120","V018",1972,"inventato"
30,5,"L01122","Isidora","L01120","V018",1972,"inventato"
30,5,"L01123","Dorotea","L01120","V018",1972,"inventato"
30,5,"L01124","Zaira","L01120","V018",1972,"inventato"
30,5,"L01125","Anastasia","L01120","V018",1972,"inventato"
30,5,"L01126","Tamara","L01120","V018",1972,"inventato"
30,5,"L01127","Zora","L01120","V018",1972,"inventato"
30,5,"L01128","Despina","L01120","V018",1972,"inventato"
30,5,"L01129","Zirma","L01120","V018",1972,"inventato"
30,5,"L01130","Isaura","L01120","V018",1972,"inventato"
30,3,"L01131","reggia di Kemenfù","L01120","V018",1972,"nominato_terrestre"
30,3,"L01132","Levante","","V018",1972,"nominato_terrestre"
30,5,"L01133","Maurilia","L01120","V018",1972,"inventato"
30,5,"L01134","Fedora","L01120","V018",1972,"inventato"
30,5,"L01135","Zoe","L01120","V018",1972,"inventato"
30,5,"L01136","Zenobia","L01120","V018",1972,"inventato"
30,5,"L01137","Eufemia","L01120","V018",1972,"inventato"
30,5,"L01138","Zobeide","L01120","V018",1972,"inventato"
30,5,"L01139","Ipazia","L01120","V018",1972,"inventato"
30,5,"L01140","Armilla","L01120","V018",1972,"inventato"
30,5,"L01141","Cloe","L01120","V018",1972,"inventato"
30,5,"L01142","Valdrada","L01120","V018",1972,"inventato"
30,5,"L01143","Olivia","L01120","V018",1972,"inventato"
30,5,"L01144","Sofronia","L01120","V018",1972,"inventato"
30,5,"L01145","Eutropia","L01120","V018",1972,"inventato"
30,5,"L01146","Zemrude","L01120","V018",1972,"inventato"
30,5,"L01147","Aglaura","L01120","V018",1972,"inventato"
30,5,"L01148","Lalage","L01120","V018",1972,"inventato"
30,5,"L01149","Ottavia","L01120","V018",1972,"inventato"
30,5,"L01150","Ersilia","L01120","V018",1972,"inventato"
30,5,"L01151","Bauci","L01120","V018",1972,"inventato"
30,5,"L01152","Leandra","L01120","V018",1972,"inventato"
30,5,"L01153","Melania","L01120","V018",1972,"inventato"
30,5,"L01154","Quinsai","L01120","V018",1972,"inventato"
30,5,"L01155","Smeraldina","L01120","V018",1972,"inventato"
30,5,"L01156","Fillide","L01120","V018",1972,"inventato"
30,5,"L01157","Pirra","L01120","V018",1972,"inventato"
30,5,"L01158","Adelma","L01120","V018",1972,"inventato"
30,5,"L01159","Eudossia","L01120","V018",1972,"inventato"
30,4,"L01160","giardino","L01131","V018",1972,"generico_terrestre"
30,5,"L01161","Moriana","L01120","V018",1972,"inventato"
30,5,"L01162","Clarice","L01120","V018",1972,"inventato"
30,5,"L01163","Eusapia","L01120","V018",1972,"inventato"
30,5,"L01164","Bersabea","L01120","V018",1972,"inventato"
30,5,"L01165","Leonia","L01120","V018",1972,"inventato"
30,5,"L01166","Irene","L01120","V018",1972,"inventato"
30,5,"L01167","Argia","L01120","V018",1972,"inventato"
30,5,"L01168","Tecla","L01120","V018",1972,"inventato"
30,5,"L01169","Trude","L01120","V018",1972,"inventato"
30,5,"L01170","Olinda","L01120","V018",1972,"inventato"
30,5,"L01171","Laudomia","L01120","V018",1972,"inventato"
30,5,"L01172","Perinzia","L01120","V018",1972,"inventato"
30,5,"L01173","Procopia","L01120","V018",1972,"inventato"
30,5,"L01174","Raissa","L01120","V018",1972,"inventato"
30,5,"L01175","Andria","L01120","V018",1972,"inventato"
30,5,"L01176","Cecilia","L01120","V018",1972,"inventato"
30,5,"L01177","Marozia","L01120","V018",1972,"inventato"
30,5,"L01178","Pentesilea","L01120","V018",1972,"inventato"
30,5,"L01179","Teodora","L01120","V018",1972,"inventato"
30,5,"L01180","Berenice","L01120","V018",1972,"inventato"
31,4,"L01181","taverna","","S152",1973,"generico_terrestre"
32,1,"L01182","memoria","","S153",1974,"generico_non_terrestre"
32,4,"L01183","cinema","L01186","S154",1974,"generico_terrestre"
32,4,"L01184","via principale","L01186","S154",1974,"generico_terrestre"
32,3,"L01185","Quartiere Latino","","S154",1974,"nominato_terrestre"
32,3,"L01186","Sanremo","","S154",1974,"nominato_terrestre"
32,3,"L01187","Parigi","","V020",1974,"nominato_terrestre"
32,4,"L01188","studio","L01187","V020",1974,"generico_terrestre"
32,4,"L01189","città","","S155",1974,"generico_terrestre"
32,4,"L01190","vettura","","S155",1974,"generico_terrestre"
32,4,"L01191","mare","","S155",1974,"generico_terrestre"
32,4,"L01192","stazione di servizio","","S155",1974,"generico_terrestre"
33,4,"L01193","cucina","","S156",1975,"generico_terrestre"
33,4,"L01194","casa","","S156",1975,"generico_terrestre"
33,3,"L01195","mare artico","","S156",1975,"nominato_terrestre"
33,4,"L01196","stanza","","S156",1975,"generico_terrestre"
33,3,"L01197","Neander","","S157",1975,"nominato_terrestre"
33,4,"L01198","rovine","L01199","S158",1975,"generico_terrestre"
33,3,"L01199","Impero (atzeco)","","S158",1975,"nominato_terrestre"
33,4,"L01200","città","L01201","S159",1975,"generico_terrestre"
33,3,"L01201","Europa","","S159",1975,"nominato_terrestre"
33,3,"L01202","zoo di Vincennes","L01203","S160",1975,"nominato_terrestre"
33,3,"L01203","Parigi","","S160",1975,"nominato_terrestre"
33,6,"L01204","no ambientazione","","S161",1975,"no_ambientazione"
33,4,"L01205","prato","","S162",1975,"generico_terrestre"
33,4,"L01206","giardino","","S162",1975,"generico_terrestre"
33,6,"L01207","no ambientazione","","S163",1975,"no_ambientazione"
33,4,"L01208","mare","","S164",1975,"generico_terrestre"
33,4,"L01209","riva","","S164",1975,"generico_terrestre"
33,4,"L01210","costa","","S164",1975,"generico_terrestre"
33,4,"L01211","spiaggia","","S164",1975,"generico_terrestre"
33,3,"L01212","Oriente","","S165",1975,"nominato_terrestre"
33,4,"L01213","bazar","","S165",1975,"generico_terrestre"
33,4,"L01214","casa","","S165",1975,"generico_terrestre"
34,4,"L01215","charcuterie","L01216","S166",1976,"generico_terrestre"
34,3,"L01216","Parigi","","S166",1976,"nominato_terrestre"
34,3,"L01217","quartiere","L01216","S166",1976,"nominato_terrestre"
34,4,"L01218","negozio","L01216","S166",1976,"generico_terrestre"
34,4,"L01219","letto","L01220","S167",1976,"generico_terrestre"
34,4,"L01220","città","","S167",1976,"generico_terrestre"
34,3,"L01221","Messico","","S168",1976,"nominato_terrestre"
34,3,"L01222","Tula","L01221","S168",1976,"nominato_terrestre"
34,3,"L01223","Tempio della Stella del Mattino","L01221","S168",1976,"nominato_terrestre"
34,3,"L01224","Muro dei Serpenti","L01221","S168",1976,"nominato_terrestre"
34,4,"L01225","doccia (bagno)","","S169",1976,"generico_terrestre"
35,3,"L01226","Tempio Ryoanji","L01227","S170",1977,"nominato_terrestre"
35,3,"L01227","Kyoto","","S170",1977,"nominato_terrestre"
35,3,"L01228","Giappone","","S170",1977,"nominato_terrestre"
35,4,"L01229","cucina","L01231","S171",1977,"generico_terrestre"
35,4,"L01230","scale","L01231","S171",1977,"generico_terrestre"
35,3,"L01231","Parigi","","S171",1977,"nominato_terrestre"
35,4,"L01232","garage","L01231","S171",1977,"generico_terrestre"
35,4,"L01233","marciapiede","L01231","S171",1977,"generico_terrestre"
35,3,"L01234","Quattordicesimo Arrodissement","L01231","S171",1977,"nominato_terrestre"
35,4,"L01235","spiaggia","","S172",1977,"generico_terrestre"
35,4,"L01236","costa","","S172",1977,"generico_terrestre"
35,4,"L01237","collina","","S173",1977,"generico_terrestre"
35,4,"L01238","strada","","S173",1977,"generico_terrestre"
35,4,"L01239","casa","","S173",1977,"generico_terrestre"
36,6,"L01240","no ambientazione","","S174",1978,"no_ambientazione"
36,4,"L01241","distese","","S175",1978,"generico_terrestre"
36,4,"L01242","sabbia","","S175",1978,"generico_terrestre"
36,4,"L01243","città","","S175",1978,"generico_terrestre"
37,4,"L01244","libreria","","V021",1979,"generico_terrestre"
37,4,"L01245","autobus","","V021",1979,"generico_terrestre"
37,4,"L01246","macchina","","V021",1979,"generico_terrestre"
37,4,"L01247","ufficio","","V021",1979,"generico_terrestre"
37,4,"L01248","stanza","","V021",1979,"generico_terrestre"
37,4,"L01249","stazione","L01253","V021",1979,"generico_terrestre"
37,4,"L01250","bar","L01250","V021",1979,"generico_terrestre"
37,4,"L01251","cabina telefonica","L01250","V021",1979,"generico_terrestre"
37,4,"L01252","città","","V021",1979,"generico_terrestre"
37,4,"L01253","cucina","L01255","V021",1979,"generico_terrestre"
37,5,"L01254","Kudgiwa","","V021",1979,"inventato"
37,4,"L01255","casa","L01255","V021",1979,"generico_terrestre"
37,4,"L01256","università","","V021",1979,"generico_terrestre"
37,5,"L01257","Istituto di lingue e letterature botno-ugriche","L01257","V021",1979,"inventato"
37,5,"L01258","Petkwo","","V021",1979,"inventato"
37,5,"L01259","Pensione Kudgiwa","L01259","V021",1979,"inventato"
37,4,"L01260","osservatorio","L01259","V021",1979,"generico_terrestre"
37,4,"L01261","porto","L01259","V021",1979,"generico_terrestre"
37,4,"L01262","belvedere","L01259","V021",1979,"generico_terrestre"
37,4,"L01263","promontorio","L01259","V021",1979,"generico_terrestre"
37,4,"L01264","molo","L01259","V021",1979,"generico_terrestre"
37,5,"L01265","Albergo (del Giglio Marino)","L01259","V021",1979,"inventato"
37,4,"L01266","piazzale","L01259","V021",1979,"generico_terrestre"
37,5,"L01267","La Stella della Svezia","L01259","V021",1979,"inventato"
37,4,"L01268","cimitero","L01259","V021",1979,"generico_terrestre"
37,4,"L01269","sala","L01257","V021",1979,"generico_terrestre"
37,4,"L01270","città","","V021",1979,"generico_terrestre"
37,4,"L01271","strada","L01271","V021",1979,"generico_terrestre"
37,4,"L01272","stanza","L01271","V021",1979,"generico_terrestre"
37,4,"L01273","caffè","","V021",1979,"generico_terrestre"
37,4,"L01274","casa editrice","","V021",1979,"generico_terrestre"
37,4,"L01275","sotterraneo","","V021",1979,"generico_terrestre"
37,3,"L01276","Parigi","","V021",1979,"nominato_terrestre"
37,4,"L01277","parcheggio","L01279","V021",1979,"generico_terrestre"
37,3,"L01278","Faubourg Saint-Antoine","L01277","V021",1979,"nominato_terrestre"
37,4,"L01279","ascensore","L01277","V021",1979,"generico_terrestre"
37,4,"L01280","casa","","V021",1979,"generico_terrestre"
37,4,"L01281","collina","","V021",1979,"generico_terrestre"
37,4,"L01282","giardino","","V021",1979,"generico_terrestre"
37,4,"L01283","campus","","V021",1979,"generico_terrestre"
37,5,"L01284","Grosvenor Avenue","","V021",1979,"inventato"
37,5,"L01285","Cedar Street","","V021",1979,"inventato"
37,5,"L01286","Maple Road","","V021",1979,"inventato"
37,5,"L01287","Hillside Drive","","V021",1979,"inventato"
37,4,"L01288","stanza","L01288","V021",1979,"generico_terrestre"
37,4,"L01289","casa (Ludmilla)","","V021",1979,"generico_terrestre"
37,4,"L01290","letto","L01290","V021",1979,"generico_terrestre"
37,4,"L01291","villa","","V021",1979,"generico_terrestre"
37,4,"L01292","città","","V021",1979,"generico_terrestre"
37,4,"L01293","crocicchio","L01293","V021",1979,"generico_terrestre"
37,4,"L01294","stanza catoptrica","L01292","V021",1979,"generico_terrestre"
37,4,"L01295","vallata","","V021",1979,"generico_terrestre"
37,4,"L01296","studio","L01298","V021",1979,"generico_terrestre"
37,4,"L01297","casa","L01296","V021",1979,"generico_terrestre"
37,4,"L01298","sentiero","","V021",1979,"generico_terrestre"
37,4,"L01299","riva","","V021",1979,"generico_terrestre"
37,4,"L01300","casa","","V021",1979,"generico_terrestre"
37,4,"L01301","aereo","","V021",1979,"generico_terrestre"
37,5,"L01302","Ataguitania","","V021",1979,"inventato"
37,4,"L01303","periferia","L01303","V021",1979,"generico_terrestre"
37,4,"L01304","caserma","L01303","V021",1979,"generico_terrestre"
37,4,"L01305","cella","L01303","V021",1979,"generico_terrestre"
37,4,"L01306","biblioteca","L01308","V021",1979,"generico_terrestre"
37,4,"L01307","carcere","L01303","V021",1979,"generico_terrestre"
37,4,"L01308","strade","","V021",1979,"generico_terrestre"
37,5,"L01309","San Ireneo","","V021",1979,"inventato"
37,5,"L01310","palazzo degli Alvarado","L01312","V021",1979,"inventato"
37,5,"L01311","Oquedal","","V021",1979,"inventato"
37,4,"L01312","fossa","L01312","V021",1979,"generico_terrestre"
37,5,"L01313","Ircania","","V021",1979,"inventato"
37,3,"L01314","Polizia di Stato","L01314","V021",1979,"nominato_terrestre"
37,4,"L01315","giardini pubblici","L01317","V021",1979,"generico_terrestre"
37,4,"L01316","capitale","L01314","V021",1979,"generico_terrestre"
37,4,"L01317","città","","V021",1979,"generico_terrestre"
37,5,"L01318","Prospettiva","L01318","V021",1979,"inventato"
37,4,"L01319","biblioteca","","V021",1979,"generico_terrestre"
37,4,"L01320","letto","","V021",1979,"generico_terrestre"
38,4,"L01321","paese","","S176",1980,"generico_terrestre"
38,6,"L01322","no ambientazione","","S177",1980,"no_ambientazione"
38,4,"L01323","zoo ","","S178",1980,"generico_terrestre"
38,3,"L01324","Barcellona","","S178",1980,"nominato_terrestre"
38,5,"L01325","Inferi","","S179",1980,"inventato"
38,4,"L01326","vulcano","","S179",1980,"generico_terrestre"
38,2,"L01327","Terra","","S179",1980,"nominato_non_terrestre"
38,3,"L01328","Vesuvio","","S179",1980,"nominato_terrestre"
38,4,"L01329","stanza","","S179",1980,"generico_terrestre"
39,6,"L01330","no ambientazione","","S180",1981,"no_ambientazione"
39,3,"L01331","xxx","","S181",1981,"nominato_terrestre"
39,4,"L01332","stanza","","S181",1981,"generico_terrestre"
39,4,"L01333","città","","S181",1981,"generico_terrestre"
39,4,"L01334","nave","","S181",1981,"generico_terrestre"
39,3,"L01335","Roma","","S182",1981,"nominato_terrestre"
39,4,"L01336","terrazzo","","S182",1981,"generico_terrestre"
40,4,"L01337","città","","S183",1982,"generico_terrestre"
40,4,"L01338","terrazzo","","S184",1982,"generico_terrestre"
40,3,"L01339","Oaxaca","L01342","S185",1982,"nominato_terrestre"
40,4,"L01340","albergo","L01339","S185",1982,"generico_terrestre"
40,4,"L01341","ristorante","L01339","S185",1982,"generico_terrestre"
40,3,"L01342","Messico","","S185",1982,"nominato_terrestre"
40,3,"L01343","Monte Alban","L01339","S185",1982,"nominato_terrestre"
40,4,"L01344","caffè","L01339","S185",1982,"generico_terrestre"
40,3,"L01345","Palenque","L01342","S185",1982,"nominato_terrestre"
40,6,"L01346","no ambientazione","","S186",1982,"no_ambientazione"
40,4,"L01347","terrazzo","L01349","S187",1982,"generico_terrestre"
40,4,"L01348","soggiorno","L01349","S187",1982,"generico_terrestre"
40,5,"L01349","casa Palomar","","S187",1982,"inventato"
41,6,"L01350","no ambientazione","","S188",1983,"no_ambientazione"
41,4,"L01351","città","","S189",1983,"generico_terrestre"
41,4,"L01352","riva","","S190",1983,"generico_terrestre"
41,4,"L01353","mare","","S190",1983,"generico_terrestre"
41,4,"L01354","casa","","S190",1983,"generico_terrestre"
41,4,"L01355","spiaggia","","S191",1983,"generico_terrestre"
41,4,"L01356","costa","","S191",1983,"generico_terrestre"
41,4,"L01357","patio","","S192",1983,"generico_terrestre"
41,4,"L01358","marciapiede","","S192",1983,"generico_terrestre"
41,4,"L01359","terreno","","S192",1983,"generico_terrestre"
41,4,"L01360","praticello","","S192",1983,"generico_terrestre"
41,4,"L01361","prato","","S193",1983,"generico_terrestre"
41,4,"L01362","strade","","S194",1983,"generico_terrestre"
41,4,"L01363","casa","","S194",1983,"generico_terrestre"
41,4,"L01364","terrazzo","L01365","S195",1983,"generico_terrestre"
41,3,"L01365","Roma","","S195",1983,"nominato_terrestre"
41,4,"L01366","negozio","L01367","S196",1983,"generico_terrestre"
41,3,"L01367","Parigi","","S196",1983,"nominato_terrestre"
41,4,"L01368","formaggeria","L01367","S196",1983,"generico_terrestre"
41,4,"L01369","negozio","","S197",1983,"generico_terrestre"
41,4,"L01370","macelleria","","S197",1983,"generico_terrestre"
41,3,"L01371","Parigi","","S198",1983,"nominato_terrestre"
41,4,"L01372","rettilario","L01371","S198",1983,"generico_terrestre"
41,3,"L01373","Jardin des Plantes","L01371","S198",1983,"nominato_terrestre"
41,6,"L01374","no ambientazione","","S199",1983,"no_ambientazione"
41,4,"L01375","vie","","S200",1983,"generico_terrestre"
41,4,"L01376","mare","","S201",1983,"generico_terrestre"
42,4,"L01377","clinica","","S202",1984,"generico_terrestre"
42,4,"L01378","vie","","S202",1984,"generico_terrestre"
42,4,"L01379","città","","S202",1984,"generico_terrestre"
42,1,"L01380","esterno","","S203",1984,"generico_non_terrestre"
42,1,"L01381","interno","","S203",1984,"generico_non_terrestre"
42,4,"L01382","stanza","","S203",1984,"generico_terrestre"
42,4,"L01383","mare","","S203",1984,"generico_terrestre"
42,4,"L01384","piattaforma","","S203",1984,"generico_terrestre"
42,4,"L01385","spiaggia","","S203",1984,"generico_terrestre"
42,4,"L01386","caffè","","S203",1984,"generico_terrestre"
42,4,"L01387","sala del trono","L01388","S204",1984,"generico_terrestre"
42,4,"L01388","palazzo","L01389","S204",1984,"generico_terrestre"
42,4,"L01389","città","","S204",1984,"generico_terrestre"
42,4,"L01390","campagna","","S204",1984,"generico_terrestre"
42,4,"L01391","grotta","L01390","S204",1984,"generico_terrestre"
42,1,"L01392","universo","","S205",1984,"generico_non_terrestre"
42,1,"L01393","galassia","","S206",1984,"generico_non_terrestre"
42,1,"L01394","buco (nero)","","S206",1984,"generico_non_terrestre"